"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K480","2020-02-27 02:00:00","56.000","1.000","2.800","19.400","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","19.600","","19.200",""
"C0H890","2020-02-27 02:00:00","440.000","0.000","0.000","16.700","0.900","967.700","","0.000","-99.000","-99.000","-99.000","17.800","","16.700",""
"C0S770","2020-02-27 02:00:00","375.000","2.000","0.800","19.800","0.900","976.500","","0.000","6.200","72.000","","19.800","","19.100",""
"C0X230","2020-02-27 02:00:00","29.000","12.000","2.500","20.500","0.900","1016.500","","0.000","-99.000","-99.000","-99.000","20.500","","20.200",""
"C0B010","2020-02-27 02:00:00","38.000","56.000","3.900","18.300","0.990","1014.900","","1.500","-99.000","-99.000","-99.000","19.100","","18.300",""
"C0R490","2020-02-27 02:00:00","49.000","0.000","0.000","22.800","0.920","1011.600","","0.000","-99.000","-99.000","-99.000","23.500","","22.800",""
"C0V440","2020-02-27 02:00:00","27.000","311.000","0.800","21.600","0.880","1014.300","","0.000","-99.000","-99.000","-99.000","22.600","","21.600",""
"C0SA40","2020-02-27 02:00:00","200.000","0.000","0.100","18.700","0.920","997.400","","0.000","-99.000","-99.000","-99.000","20.200","","18.700",""
"C0Z280","2020-02-27 02:00:00","224.000","0.000","0.100","20.100","0.990","995.500","","0.000","-99.000","-99.000","-99.000","20.600","","20.100",""
"C0Z070","2020-02-27 02:00:00","247.000","354.000","2.600","20.100","0.990","991.300","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"CM0180","2020-02-27 02:00:00","313.000","83.000","0.300","20.800","0.870","983.200","","0.000","-99.000","-99.000","-99.000","21.100","","20.400",""
"C0T9N0","2020-02-27 02:00:00","261.000","354.000","0.700","19.700","0.930","990.200","","0.000","-99.000","-99.000","-99.000","20.100","","19.600",""
"C0K470","2020-02-27 02:00:00","97.000","0.000","0.000","18.900","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","18.900","","17.600",""
"C0R720","2020-02-27 02:00:00","214.000","3.000","3.900","21.100","0.930","994.400","","0.000","-99.000","-99.000","-99.000","21.100","","20.700",""
"C0V650","2020-02-27 02:00:00","28.000","23.000","3.200","21.200","0.930","1016.700","","0.000","-99.000","-99.000","-99.000","22.100","","21.200",""
"C0H9C0","2020-02-27 02:00:00","3402.000","86.000","0.600","5.100","0.190","678.800","","0.000","-99.000","-99.000","-99.000","5.100","","3.400",""
"C0U780","2020-02-27 02:00:00","15.000","27.000","2.300","19.500","0.990","1019.800","","0.000","7.400","29.000","","20.100","","19.500",""
"C0U760","2020-02-27 02:00:00","22.000","352.000","1.300","19.600","0.990","1020.000","","1.500","-99.000","-99.000","-99.000","20.300","","19.600",""
"C0X290","2020-02-27 02:00:00","10.000","25.000","5.100","21.600","0.880","1017.300","","0.000","-99.000","-99.000","-99.000","22.000","","21.400",""
"C0E830","2020-02-27 02:00:00","37.000","24.000","3.900","19.000","0.860","1014.700","","0.000","-99.000","-99.000","-99.000","19.600","","19.000",""
"C0K330","2020-02-27 02:00:00","38.000","359.000","1.000","19.700","0.980","1013.900","","0.000","-99.000","-99.000","-99.000","20.000","","19.500",""
"C0M660","2020-02-27 02:00:00","40.000","19.000","3.200","19.800","0.920","1014.600","","0.000","-99.000","-99.000","-99.000","20.200","","19.800",""
"C0D580","2020-02-27 02:00:00","120.000","0.000","0.000","18.500","0.890","1005.900","","0.000","-99.000","-99.000","-99.000","19.300","","18.500",""
"C0R640","2020-02-27 02:00:00","21.000","38.000","1.700","23.800","0.880","1016.100","","0.000","-99.000","-99.000","-99.000","24.900","","23.800",""
"C0E810","2020-02-27 02:00:00","53.000","13.000","5.400","18.000","0.940","1013.800","","0.000","-99.000","-99.000","-99.000","18.700","","18.000",""
"C0G830","2020-02-27 02:00:00","27.000","7.000","3.700","19.800","0.980","1013.700","","0.000","-99.000","-99.000","-99.000","20.000","","19.800",""
"C0A550","2020-02-27 02:00:00","422.000","0.000","0.100","16.100","1.000","973.400","","1.000","-99.000","-99.000","-99.000","16.900","","16.100",""
"C0G750","2020-02-27 02:00:00","31.000","348.000","3.100","20.100","0.880","1016.000","","0.000","-99.000","-99.000","-99.000","20.200","","20.000",""
"C0Z270","2020-02-27 02:00:00","343.000","39.000","1.500","19.200","0.990","981.300","","0.000","-99.000","-99.000","-99.000","19.600","","19.200",""
"C0UA30","2020-02-27 02:00:00","1397.000","0.000","0.000","13.000","1.000","866.300","","1.000","-99.000","-99.000","-99.000","13.100","","12.800",""
"C0I080","2020-02-27 02:00:00","536.000","269.000","0.400","16.400","0.760","960.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0UA00","2020-02-27 02:00:00","392.000","122.000","0.800","18.000","0.950","976.800","","0.000","-99.000","-99.000","-99.000","19.000","","18.000",""
"C0AD40","2020-02-27 02:00:00","32.000","69.000","3.200","19.100","0.840","1017.100","","0.000","-99.000","-99.000","-99.000","19.800","","19.100",""
"C0G900","2020-02-27 02:00:00","20.000","29.000","5.100","20.800","0.900","1015.100","","0.000","12.800","19.000","","21.300","","20.800",""
"C0S660","2020-02-27 02:00:00","794.000","247.000","0.700","15.900","0.940","932.700","","0.000","-99.000","-99.000","-99.000","16.400","","15.500",""
"C0M640","2020-02-27 02:00:00","155.000","0.000","0.200","19.700","0.990","1000.400","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"C0R660","2020-02-27 02:00:00","20.000","103.000","1.200","22.300","0.850","1016.200","","0.000","-99.000","-99.000","-99.000","23.000","","22.300",""
"C0UA10","2020-02-27 02:00:00","1711.000","0.000","0.200","10.500","1.000","837.000","","0.000","-99.000","-99.000","-99.000","11.200","","10.500",""
"C0V770","2020-02-27 02:00:00","26.000","332.000","0.700","21.200","0.900","1014.800","","0.000","-99.000","-99.000","-99.000","22.500","","21.200",""
"C0E730","2020-02-27 02:00:00","26.000","23.000","2.200","19.100","0.830","1015.400","","0.000","-99.000","-99.000","-99.000","19.800","","19.100",""
"C0V810","2020-02-27 02:00:00","32.000","322.000","1.400","21.300","-99.000","1013.200","","0.000","-99.000","-99.000","-99.000","22.400","","21.300",""
"C0A9C0","2020-02-27 02:00:00","35.000","30.000","3.400","19.400","0.800","1017.000","","0.000","10.300","17.000","","19.500","","19.200",""
"C0X310","2020-02-27 02:00:00","9.000","12.000","6.400","21.600","0.850","1018.100","","0.000","-99.000","-99.000","-99.000","22.100","","21.400",""
"C0K280","2020-02-27 02:00:00","23.000","2.000","4.400","21.200","0.880","1018.200","","0.000","-99.000","-99.000","-99.000","21.300","","21.200",""
"C0M650","2020-02-27 02:00:00","20.000","360.000","2.900","20.900","0.870","1016.600","","0.000","-99.000","-99.000","-99.000","20.900","","20.800",""
"C0S910","2020-02-27 02:00:00","212.000","121.000","1.000","22.100","0.990","995.600","","0.000","6.400","42.000","","22.300","","22.000",""
"C0D570","2020-02-27 02:00:00","15.000","11.000","1.200","18.700","0.890","1018.600","","0.000","-99.000","-99.000","-99.000","19.500","","18.700",""
"C0M710","2020-02-27 02:00:00","15.000","11.000","4.100","21.200","0.850","1017.000","","0.000","-99.000","-99.000","-99.000","21.300","","21.200",""
"C0V490","2020-02-27 02:00:00","20.000","354.000","1.900","22.300","0.990","1015.700","","0.000","-99.000","-99.000","-99.000","23.200","","22.300",""
"C0E870","2020-02-27 02:00:00","34.000","7.000","2.600","18.800","0.920","1017.400","","0.000","-99.000","-99.000","-99.000","19.400","","18.800",""
"C0M800","2020-02-27 02:00:00","440.000","76.000","0.400","17.500","0.870","968.900","","0.000","-99.000","-99.000","-99.000","18.600","","17.500",""
"C0A570","2020-02-27 02:00:00","360.000","94.000","0.300","17.900","0.900","979.900","","-99.000","-99.000","-99.000","-99.000","18.700","","17.900",""
"C0S790","2020-02-27 02:00:00","236.000","334.000","0.800","19.600","0.890","993.800","","0.000","-99.000","-99.000","-99.000","20.000","","19.600",""
"C0D590","2020-02-27 02:00:00","143.000","48.000","5.400","16.900","0.940","1004.500","","0.000","11.700","53.000","","17.300","","16.900",""
"C0U990","2020-02-27 02:00:00","31.000","345.000","1.200","20.800","0.840","1018.200","","0.000","-99.000","-99.000","-99.000","21.300","","20.800",""
"C0M700","2020-02-27 02:00:00","150.000","0.000","0.000","19.500","0.960","1001.900","","0.000","-99.000","-99.000","-99.000","19.800","","18.500",""
"C0A970","2020-02-27 02:00:00","96.000","14.000","10.000","17.700","0.990","1010.600","","0.000","-99.000","-99.000","-99.000","18.600","","17.700",""
"CM0110","2020-02-27 02:00:00","7.000","48.000","4.500","20.600","0.790","1018.300","","-99.000","-99.000","-99.000","-99.000","21.000","","20.600",""
"C0S940","2020-02-27 02:00:00","150.000","20.000","0.900","20.500","0.940","1002.200","","0.000","-99.000","-99.000","-99.000","21.500","","20.500",""
"C0X250","2020-02-27 02:00:00","33.000","18.000","2.800","20.700","0.930","1014.700","","0.000","-99.000","-99.000","-99.000","20.800","","20.600",""
"C0K520","2020-02-27 02:00:00","10.000","25.000","2.900","21.000","0.860","1016.500","","0.000","8.300","23.000","","21.300","","21.000",""
"C0Z200","2020-02-27 02:00:00","153.000","34.000","1.200","21.000","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","21.000","","20.600",""
"C0V740","2020-02-27 02:00:00","60.000","320.000","1.400","21.800","0.960","1012.000","","0.000","-99.000","-99.000","-99.000","23.800","","21.800",""
"C0V790","2020-02-27 02:00:00","410.000","17.000","1.200","20.300","0.830","970.700","","0.000","-99.000","-99.000","-99.000","21.000","","20.300",""
"C0G860","2020-02-27 02:00:00","45.000","342.000","1.000","20.100","0.980","1012.200","","0.000","-99.000","-99.000","-99.000","20.500","","20.000",""
"C0F0A0","2020-02-27 02:00:00","3587.000","222.000","2.000","-1.200","0.420","665.500","","0.000","-99.000","-99.000","-99.000","0.000","","-2.200",""
"C0Z250","2020-02-27 02:00:00","1124.000","0.000","0.000","14.500","0.990","895.500","","0.000","-99.000","-99.000","-99.000","14.600","","14.300",""
"C0K440","2020-02-27 02:00:00","35.000","352.000","4.100","19.700","0.990","1014.800","","0.000","-99.000","-99.000","-99.000","19.900","","19.600",""
"C0T900","2020-02-27 02:00:00","160.000","0.000","0.000","19.300","0.820","1000.400","","0.000","-99.000","-99.000","-99.000","19.500","","19.200",""
"C0F9V0","2020-02-27 02:00:00","525.000","356.000","0.800","16.400","0.930","959.200","","0.000","-99.000","-99.000","-99.000","19.400","","16.300",""
"C0UA20","2020-02-27 02:00:00","2619.000","84.000","0.800","4.700","0.680","-99.000","","0.000","-99.000","-99.000","-99.000","5.700","","3.700",""
"C0M850","2020-02-27 02:00:00","695.000","0.000","0.000","17.100","0.990","939.300","","0.000","-99.000","-99.000","-99.000","18.500","","17.000",""
"C0C620","2020-02-27 02:00:00","19.000","42.000","3.100","18.200","0.890","1017.800","","0.000","9.700","36.000","","18.900","","18.200",""
"C0I360","2020-02-27 02:00:00","300.000","36.000","2.200","18.500","0.840","982.900","","0.000","-99.000","-99.000","-99.000","19.900","","18.300",""
"C0AC80","2020-02-27 02:00:00","40.000","78.000","3.300","18.300","0.930","1016.100","","0.000","9.300","82.000","","19.100","","18.300",""
"CM0140","2020-02-27 02:00:00","26.000","65.000","1.700","22.500","0.780","1017.000","","0.000","-99.000","-99.000","-99.000","23.200","","22.500",""
"C0SA20","2020-02-27 02:00:00","857.000","346.000","2.100","16.000","1.000","923.600","","0.000","-99.000","-99.000","-99.000","16.300","","15.900",""
"C0K490","2020-02-27 02:00:00","91.000","334.000","0.300","19.800","0.910","1007.800","","0.000","-99.000","-99.000","-99.000","20.200","","19.700",""
"C0V820","2020-02-27 02:00:00","441.000","0.000","0.200","16.500","0.940","970.400","","0.000","-99.000","-99.000","-99.000","18.200","","16.500",""
"C0S810","2020-02-27 02:00:00","65.000","335.000","1.900","20.000","0.930","1014.600","","0.000","-99.000","-99.000","-99.000","20.700","","20.000",""
"C0R580","2020-02-27 02:00:00","10.000","353.000","1.400","22.600","0.920","1016.500","","0.000","-99.000","-99.000","-99.000","23.700","","22.500",""
"C0Z330","2020-02-27 02:00:00","488.000","53.000","0.400","17.900","0.990","966.200","","0.000","-99.000","-99.000","-99.000","18.200","","17.900",""
"C0D540","2020-02-27 02:00:00","227.000","51.000","3.000","18.100","0.910","994.500","","0.000","-99.000","-99.000","-99.000","18.900","","18.100",""
"C0K420","2020-02-27 02:00:00","42.000","22.000","2.100","19.400","0.910","1013.600","","0.000","-99.000","-99.000","-99.000","19.600","","19.300",""
"C0Z180","2020-02-27 02:00:00","34.000","37.000","3.400","22.200","0.820","1016.000","","0.000","-99.000","-99.000","-99.000","22.200","","22.000",""
"C0AD10","2020-02-27 02:00:00","27.000","29.000","4.700","17.800","0.920","1017.600","","0.000","12.400","38.000","","18.500","","17.800",""
"C0M720","2020-02-27 02:00:00","225.000","308.000","0.300","19.100","0.970","992.500","","0.000","-99.000","-99.000","-99.000","19.600","","19.000",""
"C0V450","2020-02-27 02:00:00","51.000","9.000","1.900","22.300","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","22.600","","21.300",""
"C0R280","2020-02-27 02:00:00","242.000","65.000","2.000","19.200","0.990","991.000","","2.500","-99.000","-99.000","-99.000","21.100","","19.200",""
"C0E610","2020-02-27 02:00:00","850.000","0.000","0.000","14.700","0.750","924.100","","0.000","-99.000","-99.000","-99.000","17.600","","14.700",""
"C0V610","2020-02-27 02:00:00","22.000","3.000","2.200","21.100","0.910","1015.300","","0.000","-99.000","-99.000","-99.000","22.200","","21.100",""
"C0Z310","2020-02-27 02:00:00","59.000","20.000","0.600","20.500","0.990","1013.900","","0.000","-99.000","-99.000","-99.000","20.500","","20.000",""
"C0S700","2020-02-27 02:00:00","507.000","225.000","1.200","18.100","0.940","963.200","","0.000","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0T9G0","2020-02-27 02:00:00","605.000","44.000","0.700","17.600","1.000","953.500","","0.000","-99.000","-99.000","-99.000","17.800","","17.600",""
"C0U520","2020-02-27 02:00:00","517.000","0.000","0.000","16.900","0.990","964.200","","2.500","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0E750","2020-02-27 02:00:00","62.000","23.000","2.800","19.100","0.860","1010.900","","0.000","-99.000","-99.000","-99.000","19.500","","19.100",""
"C0G660","2020-02-27 02:00:00","27.000","9.000","1.800","20.300","0.890","1016.900","","0.000","-99.000","-99.000","-99.000","20.600","","20.300",""
"C0W140","2020-02-27 02:00:00","21.000","55.000","4.100","15.700","0.800","1020.000","","0.000","-99.000","-99.000","-99.000","15.900","","15.600",""
"C0U720","2020-02-27 02:00:00","1260.000","225.000","1.800","13.600","1.000","892.700","","0.000","-99.000","-99.000","-99.000","14.600","","13.200",""
"C0R690","2020-02-27 02:00:00","248.000","40.000","1.600","20.200","0.900","989.200","","0.000","6.800","55.000","","21.300","","20.200",""
"C0X150","2020-02-27 02:00:00","18.000","25.000","2.300","21.000","0.930","1017.800","","0.000","-99.000","-99.000","-99.000","21.300","","20.800",""
"C0Z050","2020-02-27 02:00:00","830.000","278.000","0.500","15.800","0.910","928.800","","0.000","-99.000","-99.000","-99.000","16.600","","15.800",""
"C0I490","2020-02-27 02:00:00","1601.000","89.000","0.600","12.500","0.700","845.900","","0.000","-99.000","-99.000","-99.000","13.100","","12.500",""
"C0I090","2020-02-27 02:00:00","910.000","238.000","1.400","17.900","0.620","917.100","","0.000","-99.000","-99.000","-99.000","17.900","","16.600",""
"C0X240","2020-02-27 02:00:00","394.000","173.000","0.400","16.700","0.950","974.100","","0.000","-99.000","-99.000","-99.000","17.800","","16.000",""
"C0S990","2020-02-27 02:00:00","409.000","17.000","3.600","19.500","0.940","973.100","","0.000","-99.000","-99.000","-99.000","19.800","","19.200",""
"C0E850","2020-02-27 02:00:00","104.000","4.000","1.600","19.200","0.870","1007.000","","0.000","-99.000","-99.000","-99.000","19.900","","19.200",""
"C0T9B0","2020-02-27 02:00:00","558.000","197.000","0.700","17.900","0.990","957.700","","0.000","-99.000","-99.000","-99.000","18.100","","17.800",""
"C0G650","2020-02-27 02:00:00","34.000","359.000","0.900","20.400","0.990","1014.500","","0.000","-99.000","-99.000","-99.000","20.400","","20.300",""
"C0K580","2020-02-27 02:00:00","26.000","4.000","1.700","19.900","0.990","1017.000","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0X050","2020-02-27 02:00:00","25.000","341.000","2.400","20.800","0.960","1014.500","","0.000","-99.000","-99.000","-99.000","20.800","","20.700",""
"CM0100","2020-02-27 02:00:00","25.000","71.000","4.100","18.600","0.790","1017.400","","0.000","-99.000","-99.000","-99.000","19.100","","18.600",""
"C0AC70","2020-02-27 02:00:00","71.000","104.000","1.200","18.600","0.880","1012.800","","0.000","-99.000","-99.000","-99.000","19.500","","18.600",""
"CM0130","2020-02-27 02:00:00","11.000","358.000","4.500","21.900","0.800","1017.800","","0.000","-99.000","-99.000","-99.000","22.600","","21.900",""
"C0W110","2020-02-27 02:00:00","16.000","-99.000","-99.000","12.100","0.860","1022.500","","0.000","-99.000","-99.000","-99.000","12.600","","12.100",""
"C0R670","2020-02-27 02:00:00","26.000","61.000","2.600","23.900","0.730","1015.900","","0.000","9.100","72.000","","24.400","","23.900",""
